"subid","trial","offer_other","offer_self","RT","dec","emotion","party"
"119","20","2","18","0.597","3","2","3"
"119","21","10","10","0.579","0","1","3"
"119","22","2","18","0.323","3","2","3"
"119","23","7","13","0.839","2","3","3"
"119","24","4","16","0.521","3","2","3"
"119","25","2","18","0.367","3","3","3"
"119","26","10","10","0.438","0","1","3"
"119","27","2","18","0.452","3","3","3"
"119","28","4","16","0.388","2","3","3"
"119","29","7","13","0.532","3","2","3"
"119","30","4","16","0.513","2","3","3"
"119","31","7","13","0.443","2","2","3"
"119","32","10","10","0.417","0","1","3"
"119","33","4","16","0.460","3","2","3"
"119","34","10","10","0.469","0","1","3"
"119","35","2","18","0.533","3","2","3"
"119","36","10","10","0.784","0","1","3"
"119","37","4","16","0.400","2","2","3"
"119","38","10","10","0.577","0","1","3"
"119","39","7","13","0.728","1","3","3"
"119","40","7","13","0.529","2","2","3"
"119","1","7","13","0.417","2","2","2"
"119","2","4","16","0.598","2","3","2"
"119","3","2","18","0.506","3","2","2"
"119","4","10","10","0.507","0","1","2"
"119","5","10","10","0.478","0","1","2"
"119","6","4","16","0.350","3","2","2"
"119","7","2","18","0.693","2","3","2"
"119","8","7","13","0.441","3","3","2"
"119","9","10","10","0.591","0","1","2"
"119","10","2","18","0.325","2","3","2"
"119","11","7","13","0.375","3","3","2"
"119","12","10","10","0.387","0","1","2"
"119","13","10","10","0.587","0","1","2"
"119","14","4","16","1.147","2","3","2"
"119","15","7","13","0.681","1","3","2"
"119","16","4","16","0.473","3","2","2"
"119","17","2","18","0.529","1","3","2"
"119","18","2","18","0.405","3","2","2"
"119","19","4","16","0.527","3","2","2"
"119","20","7","13","0.450","3","2","2"
"119","21","7","13","0.681","1","3","2"
"119","22","2","18","0.473","3","2","2"
"119","23","2","18","0.850","3","3","2"
"119","24","10","10","0.551","0","1","2"
"119","25","10","10","0.513","0","1","2"
"119","26","4","16","0.414","2","3","2"
"119","27","4","16","0.848","3","2","2"
"119","28","10","10","0.909","0","1","2"
"119","29","2","18","0.345","3","3","2"
"119","30","7","13","0.339","2","2","2"
"119","31","4","16","0.312","3","2","2"
"119","32","4","16","0.400","3","3","2"
"119","33","4","16","0.271","2","3","2"
"119","34","7","13","1.520","2","2","2"
"119","35","7","13","2.328","0","2","2"
"119","36","10","10","0.401","0","1","2"
"119","37","2","18","0.597","3","2","2"
"119","38","7","13","0.337","1","3","2"
"119","39","10","10","0.706","0","1","2"
"119","40","2","18","0.552","3","2","2"
"119","1","4","16","0.328","2","3","3"
"119","2","7","13","0.345","3","3","3"
"119","3","10","10","0.687","0","1","3"
"119","4","2","18","0.396","3","2","3"
"119","5","7","13","0.715","2","3","3"
"119","6","10","10","0.452","0","1","3"
"119","7","2","18","1.104","3","3","3"
"119","8","7","13","0.485","3","3","3"
"119","9","2","18","0.447","3","3","3"
"119","10","4","16","0.517","3","3","3"
"119","11","2","18","0.471","3","3","3"
"119","12","7","13","0.382","2","2","3"
"119","13","2","18","0.578","3","2","3"
"119","14","10","10","0.457","0","1","3"
"119","15","4","16","0.438","2","3","3"
"119","16","10","10","0.446","0","1","3"
"119","17","2","18","0.767","3","3","3"
"119","18","4","16","0.838","3","2","3"
"119","19","4","16","0.528","3","2","3"
"119","20","7","13","0.366","1","3","3"
"119","21","2","18","0.425","3","2","3"
"119","22","10","10","0.390","0","1","3"
"119","23","7","13","0.583","1","2","3"
"119","24","2","18","0.440","3","2","3"
"119","25","7","13","1.036","1","2","3"
"119","26","10","10","0.484","0","1","3"
"119","27","10","10","0.467","0","1","3"
"119","28","4","16","0.702","3","2","3"
"119","29","7","13","0.639","2","2","3"
"119","30","10","10","0.454","0","1","3"
"119","31","4","16","0.405","3","2","3"
"119","32","2","18","0.340","3","3","3"
"119","33","2","18","0.394","3","2","3"
"119","34","4","16","1.165","2","3","3"
"119","35","4","16","0.366","3","2","3"
"119","36","4","16","0.399","3","3","3"
"119","37","7","13","0.394","2","3","3"
"119","38","10","10","0.457","0","1","3"
"119","39","7","13","0.407","2","2","3"
"119","40","10","10","0.432","0","1","3"
"119","1","10","10","0.548","0","1","2"
"119","2","7","13","0.348","3","2","2"
"119","3","4","16","0.350","3","3","2"
"119","4","2","18","0.533","3","2","2"
"119","5","2","18","1.030","2","3","2"
"119","6","10","10","0.487","0","1","2"
"119","7","7","13","0.341","3","2","2"
"119","8","4","16","0.405","3","2","2"
"119","9","4","16","0.359","3","2","2"
"119","10","10","10","0.406","0","1","2"
"119","11","2","18","0.416","3","3","2"
"119","12","4","16","0.494","3","3","2"
"119","13","2","18","1.963","1","3","2"
"119","14","7","13","0.967","2","3","2"
"119","15","2","18","0.416","3","2","2"
"119","16","10","10","0.404","0","1","2"
"119","17","7","13","0.306","1","3","2"
"119","18","4","16","0.482","3","2","2"
"119","19","2","18","0.465","3","2","2"
"119","20","2","18","0.404","3","3","2"
"119","21","10","10","0.377","0","1","2"
"119","22","4","16","0.692","2","3","2"
"119","23","10","10","0.603","0","1","2"
"119","24","10","10","0.809","0","1","2"
"119","25","7","13","0.377","2","3","2"
"119","26","4","16","0.374","3","2","2"
"119","27","7","13","0.973","2","3","2"
"119","28","2","18","0.418","3","3","2"
"119","29","7","13","0.368","3","2","2"
"119","30","7","13","0.307","3","2","2"
"119","31","4","16","0.374","3","2","2"
"119","32","10","10","0.972","0","1","2"
"119","33","2","18","0.303","3","2","2"
"119","34","2","18","0.317","3","2","2"
"119","35","7","13","0.536","2","3","2"
"119","36","10","10","0.604","0","1","2"
"119","37","4","16","0.286","3","3","2"
"119","38","4","16","0.411","2","3","2"
"119","39","10","10","1.028","0","1","2"
"119","40","7","13","0.658","3","2","2"
"131","1","10","10","0.640","0","1","2"
"131","2","4","16","0.508","3","3","2"
"131","3","7","13","0.303","2","2","2"
"131","4","7","13","0.674","2","2","2"
"131","5","2","18","0.472","3","3","2"
"131","6","10","10","0.294","0","1","2"
"131","7","2","18","0.399","3","2","2"
"131","8","10","10","0.323","0","1","2"
"131","9","2","18","0.396","3","3","2"
"131","10","4","16","1.105","2","2","2"
"131","11","4","16","0.499","2","3","2"
"131","12","4","16","0.351","3","2","2"
"131","13","2","18","0.516","3","3","2"
"131","14","2","18","0.350","3","2","2"
"131","15","2","18","0.713","3","3","2"
"131","16","10","10","0.503","0","1","2"
"131","17","7","13","0.495","1","2","2"
"131","18","7","13","0.890","1","3","2"
"131","19","10","10","0.521","0","1","2"
"131","20","4","16","0.436","3","2","2"
"131","21","7","13","0.531","1","3","2"
"131","22","2","18","0.890","3","2","2"
"131","23","7","13","0.551","1","2","2"
"131","24","4","16","0.936","2","2","2"
"131","25","4","16","0.391","2","3","2"
"131","26","10","10","0.390","0","1","2"
"131","27","2","18","0.347","3","3","2"
"131","28","4","16","0.379","2","3","2"
"131","29","10","10","0.580","0","1","2"
"131","30","4","16","0.353","2","3","2"
"131","31","7","13","0.635","1","3","2"
"131","32","10","10","0.497","0","1","2"
"131","33","4","16","0.531","2","2","2"
"131","34","7","13","1.644","1","2","2"
"131","35","2","18","0.677","3","2","2"
"131","36","10","10","1.048","0","1","2"
"131","37","2","18","1.303","3","2","2"
"131","38","7","13","1.345","1","3","2"
"131","39","7","13","0.640","1","3","2"
"131","40","10","10","0.440","0","1","2"
"131","1","10","10","0.457","0","1","3"
"131","2","4","16","0.533","1","3","3"
"131","3","2","18","0.338","2","2","3"
"131","4","7","13","0.522","0","3","3"
"131","5","7","13","0.350","0","2","3"
"131","6","2","18","0.293","2","2","3"
"131","7","2","18","0.340","1","3","3"
"131","8","10","10","0.617","0","1","3"
"131","9","7","13","0.670","0","3","3"
"131","10","2","18","0.444","2","3","3"
"131","11","7","13","1.183","0","2","3"
"131","12","10","10","0.651","0","1","3"
"131","13","10","10","0.523","0","1","3"
"131","14","4","16","0.000","0","3","3"
"131","15","7","13","0.537","0","3","3"
"131","16","4","16","0.505","2","2","3"
"131","17","2","18","0.368","2","3","3"
"131","18","4","16","0.484","1","2","3"
"131","19","2","18","0.711","2","2","3"
"131","20","10","10","0.466","0","1","3"
"131","21","7","13","0.504","0","3","3"
"131","22","2","18","0.400","2","2","3"
"131","23","4","16","0.441","1","3","3"
"131","24","10","10","0.927","0","1","3"
"131","25","7","13","0.409","0","2","3"
"131","26","2","18","0.462","2","3","3"
"131","27","4","16","0.456","1","2","3"
"131","28","10","10","0.000","0","1","3"
"131","29","2","18","0.537","2","3","3"
"131","30","10","10","0.339","0","1","3"
"131","31","4","16","0.536","1","2","3"
"131","32","4","16","0.527","1","3","3"
"131","33","4","16","0.383","1","3","3"
"131","34","7","13","0.528","0","2","3"
"131","35","7","13","0.976","0","2","3"
"131","36","10","10","1.145","0","1","3"
"131","37","2","18","0.693","2","2","3"
"131","38","10","10","1.001","0","1","3"
"131","39","7","13","1.058","0","3","3"
"131","40","4","16","0.536","2","2","3"
"131","1","4","16","0.658","2","3","2"
"131","2","10","10","0.396","0","1","2"
"131","3","7","13","0.497","1","3","2"
"131","4","2","18","0.654","3","2","2"
"131","5","10","10","0.397","0","1","2"
"131","6","7","13","0.510","0","3","2"
"131","7","2","18","0.674","2","3","2"
"131","8","10","10","0.510","0","1","2"
"131","9","2","18","0.425","2","3","2"
"131","10","4","16","1.527","1","3","2"
"131","11","2","18","0.521","2","3","2"
"131","12","7","13","0.664","1","3","2"
"131","13","4","16","0.620","2","2","2"
"131","14","10","10","0.988","0","1","2"
"131","15","2","18","1.904","3","3","2"
"131","16","7","13","0.609","1","2","2"
"131","17","4","16","0.745","2","3","2"
"131","18","4","16","0.537","2","2","2"
"131","19","2","18","0.722","3","2","2"
"131","20","10","10","0.593","0","1","2"
"131","21","4","16","0.939","2","2","2"
"131","22","10","10","0.593","0","1","2"
"131","23","7","13","0.889","1","2","2"
"131","24","2","18","0.000","0","2","2"
"131","25","7","13","0.591","1","2","2"
"131","26","10","10","0.423","0","1","2"
"131","27","10","10","0.502","0","1","2"
"131","28","4","16","0.697","2","2","2"
"131","29","7","13","0.833","1","3","2"
"131","30","7","13","1.457","0","2","2"
"131","31","4","16","0.824","1","2","2"
"131","32","2","18","1.039","2","3","2"
"131","33","2","18","0.622","3","2","2"
"131","34","4","16","0.584","1","3","2"
"131","35","2","18","0.465","3","2","2"
"131","36","4","16","0.635","1","3","2"
"131","37","7","13","0.422","0","2","2"
"131","38","10","10","0.476","0","1","2"
"131","39","10","10","1.042","0","1","2"
"131","40","7","13","2.178","2","3","2"
"131","1","7","13","0.444","0","3","3"
"131","2","10","10","0.453","0","1","3"
"131","3","4","16","0.430","1","3","3"
"131","4","2","18","0.782","3","2","3"
"131","5","2","18","0.326","2","3","3"
"131","6","7","13","0.743","0","2","3"
"131","7","7","13","0.702","0","3","3"
"131","8","2","18","0.541","2","2","3"
"131","9","4","16","1.808","2","2","3"
"131","10","10","10","0.671","0","1","3"
"131","11","2","18","1.073","2","3","3"
"131","12","4","16","0.447","1","3","3"
"131","13","2","18","0.524","2","3","3"
"131","14","10","10","0.575","0","1","3"
"131","15","4","16","0.817","2","2","3"
"131","16","7","13","1.021","1","2","3"
"131","17","10","10","0.491","0","1","3"
"131","18","2","18","0.643","2","2","3"
"131","19","2","18","0.570","2","2","3"
"131","20","4","16","1.204","1","3","3"
"131","21","10","10","2.898","0","1","3"
"131","22","2","18","0.860","2","3","3"
"131","23","7","13","1.013","0","3","3"
"131","24","10","10","1.050","0","1","3"
"131","25","7","13","0.530","0","3","3"
"131","26","4","16","1.279","1","2","3"
"131","27","10","10","0.622","0","1","3"
"131","28","2","18","1.139","2","3","3"
"131","29","7","13","0.537","0","2","3"
"131","30","7","13","1.764","0","3","3"
"131","31","4","16","0.623","1","2","3"
"131","32","10","10","0.485","0","1","3"
"131","33","2","18","0.472","2","2","3"
"131","34","4","16","0.462","1","2","3"
"131","35","7","13","0.817","0","2","3"
"131","36","10","10","1.301","0","1","3"
"131","37","4","16","0.399","0","3","3"
"131","38","4","16","0.348","1","3","3"
"131","39","7","13","0.413","0","2","3"
"131","40","10","10","0.508","0","1","3"
"108","1","4","16","0.528","1","3","3"
"108","2","10","10","0.410","1","1","3"
"108","3","7","13","0.351","2","2","3"
"108","4","2","18","0.404","3","2","3"
"108","5","10","10","0.435","3","1","3"
"108","6","7","13","0.308","1","3","3"
"108","7","2","18","0.352","3","3","3"
"108","8","10","10","0.372","3","1","3"
"108","9","2","18","0.359","2","3","3"
"108","10","4","16","0.445","2","3","3"
"108","11","2","18","0.415","2","3","3"
"108","12","7","13","0.366","3","2","3"
"108","13","4","16","0.410","3","2","3"
"108","14","10","10","0.402","0","1","3"
"108","15","2","18","0.366","3","3","3"
"108","16","7","13","0.471","2","3","3"
"108","17","4","16","0.471","2","3","3"
"108","18","4","16","0.806","2","2","3"
"108","19","2","18","0.600","3","2","3"
"108","20","10","10","0.358","3","1","3"
"108","21","4","16","0.352","2","2","3"
"108","22","10","10","0.639","0","1","3"
"108","23","7","13","0.999","0","2","3"
"108","24","2","18","0.481","3","2","3"
"108","25","7","13","0.397","2","3","3"
"108","26","10","10","2.804","2","1","3"
"108","27","10","10","0.419","0","1","3"
"108","28","4","16","0.470","3","2","3"
"108","29","7","13","0.607","3","2","3"
"108","30","7","13","1.247","3","3","3"
"108","31","4","16","0.414","3","2","3"
"108","32","2","18","0.533","2","3","3"
"108","33","2","18","0.515","3","2","3"
"108","34","4","16","0.277","1","3","3"
"108","35","2","18","0.350","3","2","3"
"108","36","4","16","0.368","2","3","3"
"108","37","7","13","1.507","2","3","3"
"108","38","10","10","0.466","0","1","3"
"108","39","10","10","0.392","0","1","3"
"108","40","7","13","0.456","2","2","3"
"108","1","7","13","0.583","2","2","2"
"108","2","10","10","0.336","1","1","2"
"108","3","4","16","0.618","3","3","2"
"108","4","2","18","0.361","3","2","2"
"108","5","2","18","0.370","3","3","2"
"108","6","7","13","0.394","3","3","2"
"108","7","7","13","2.569","2","2","2"
"108","8","2","18","0.761","3","2","2"
"108","9","4","16","0.659","2","2","2"
"108","10","10","10","0.370","3","1","2"
"108","11","2","18","0.636","3","3","2"
"108","12","4","16","0.578","2","3","2"
"108","13","2","18","0.439","3","3","2"
"108","14","10","10","2.546","3","1","2"
"108","15","4","16","0.460","3","2","2"
"108","16","7","13","0.400","2","2","2"
"108","17","10","10","0.293","0","1","2"
"108","18","2","18","0.790","3","2","2"
"108","19","2","18","0.373","3","2","2"
"108","20","4","16","0.455","2","3","2"
"108","21","10","10","0.556","1","1","2"
"108","22","2","18","0.455","3","3","2"
"108","23","7","13","0.351","3","3","2"
"108","24","10","10","0.476","3","1","2"
"108","25","7","13","1.397","2","3","2"
"108","26","4","16","0.450","3","2","2"
"108","27","10","10","1.385","2","1","2"
"108","28","2","18","0.518","3","3","2"
"108","29","7","13","0.507","3","2","2"
"108","30","7","13","0.670","3","2","2"
"108","31","4","16","0.418","3","2","2"
"108","32","10","10","0.336","0","1","2"
"108","33","2","18","0.970","3","2","2"
"108","34","4","16","0.466","3","2","2"
"108","35","7","13","0.000","0","3","2"
"108","36","10","10","0.336","0","1","2"
"108","37","4","16","0.530","3","3","2"
"108","38","4","16","0.591","1","3","2"
"108","39","7","13","0.736","2","3","2"
"108","40","10","10","2.086","2","1","2"
"108","1","2","18","0.592","3","2","3"
"108","2","4","16","0.465","2","2","3"
"108","3","4","16","0.389","2","3","3"
"108","4","10","10","0.939","2","1","3"
"108","5","2","18","0.869","3","3","3"
"108","6","7","13","0.715","2","3","3"
"108","7","2","18","0.527","3","3","3"
"108","8","10","10","0.376","0","1","3"
"108","9","7","13","0.330","1","3","3"
"108","10","7","13","0.436","2","2","3"
"108","11","10","10","0.381","0","1","3"
"108","12","4","16","0.579","3","3","3"
"108","13","10","10","0.332","0","1","3"
"108","14","10","10","0.486","0","1","3"
"108","15","4","16","0.488","3","2","3"
"108","16","2","18","0.713","2","2","3"
"108","17","2","18","0.590","3","3","3"
"108","18","7","13","0.423","2","2","3"
"108","19","7","13","0.604","2","2","3"
"108","20","2","18","0.581","3","3","3"
"108","21","4","16","0.434","3","3","3"
"108","22","10","10","0.344","0","1","3"
"108","23","10","10","0.381","0","1","3"
"108","24","4","16","0.435","2","2","3"
"108","25","7","13","0.816","2","3","3"
"108","26","2","18","0.443","3","2","3"
"108","27","4","16","0.891","3","2","3"
"108","28","2","18","0.462","3","3","3"
"108","29","7","13","0.512","2","2","3"
"108","30","10","10","0.401","1","1","3"
"108","31","7","13","0.341","1","3","3"
"108","32","4","16","0.858","3","2","3"
"108","33","7","13","0.466","2","3","3"
"108","34","10","10","0.357","0","1","3"
"108","35","4","16","0.485","3","3","3"
"108","36","2","18","0.464","3","2","3"
"108","37","10","10","0.893","0","1","3"
"108","38","4","16","1.708","2","3","3"
"108","39","7","13","0.843","3","2","3"
"108","40","2","18","0.697","3","2","3"
"108","1","10","10","0.403","1","1","2"
"108","2","7","13","0.700","2","3","2"
"108","3","7","13","0.329","2","3","2"
"108","4","10","10","0.397","0","1","2"
"108","5","4","16","0.430","3","3","2"
"108","6","2","18","0.562","3","2","2"
